name,district,price,bedroom,wc,acreage,link,date
"Hiếm ! 1 căn ra MT, Nguyễn Xí, Nhà Đẹp 4 Tầng, 50m2, 5x10m, chỉ 6.x tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 480 triệu,4 PN,3 WC,92 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-1-can-ra-mt-nguyen-xi-nha-dep-4-tang-50m2-5x10m-chi-6-x-ty-id22525773,2024-04-27
"Lỗ Vốn Cần Bán Gấp Nhà Trần Mai Ninh, Gò Vấp 1 tỷ 250/dt 45,5m2","Quận Tân Bình, TPHCM",1 tỷ 250 triệu,2 PN,2 WC,38 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/lo-von-can-ban-gap-nha-tran-mai-ninh-go-vap-1-ty-250-dt-45-5m2-id22536252,2024-04-27
"Phường Tân Thạnh Tân Phú 4m x 19m, 4 Tầng. Chỉ 7.8 tỷ","Quận Tân Phú, TPHCM",7 tỷ 800 triệu,5 PN,4 WC,50 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/phuong-tan-thanh-tan-phu-4m-x-19m-4-tang-chi-7-8-ty-id22499091,2024-04-27
Ngộp bán lỗ 500tr! Bán gấp lô đất 75m2 - Huỳnh Đình Hai - Chỉ 77tr/m2,"Quận Bình Thạnh, TPHCM",5 tỷ 800 triệu,4 PN,3 WC,46 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngop-ban-lo-500tr-ban-gap-lo-dat-75m2-huynh-dinh-hai-chi-77tr-m2-id22473696,2024-04-27
"Cho Thuê Nhà 3 Lầu Hẻm Xe Hơi LÊ THỊ CHỢ, PHƯỜNG PHÚ THUẬN, QUẬN 7","Quận 7, TPHCM",20 triệu,7 PN,5 WC,80 m2,https://mogi.vn/quan-7/mua-duong-noi-bo/cho-thue-nha-3-lau-hem-xe-hoi-le-thi-cho-phuong-phu-thuan-quan-7-id22376078,2024-04-27
🌸🌸 Bán nhà mặt tiền đường số chợ tân mỹ - tân phú - quận 7  🌸🌸,"Quận 7, TPHCM",13 tỷ 900 triệu,1 PN,1 WC,75 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-so-cho-tan-my-tan-phu-quan-7-id22546653,2024-04-27
Điện Biên Phủ q10 giáp Q3 ( 4.5 * 13 ) 4 Lầu 13 tỷ,"Quận 10, TPHCM",13 tỷ,8 PN,9 WC,100 m2,https://mogi.vn/quan-10/mua-duong-noi-bo/dien-bien-phu-q10-giap-q3-4-5-13-4-lau-13-ty-id22307001,2024-04-27
"Bán nhà Phường 26, Quận Bình Thạnh Nguyễn Xí 5m * 11m, hẻm 4m, 4 tầng.","Quận Bình Thạnh, TPHCM",6 tỷ 700 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-phuong-26-quan-binh-thanh-nguyen-xi-5m-11m-hem-4m-4-tang-id22382642,2024-04-27
"Bán biệt thư mini 3 Tầng 2 Mặt Tiền Đỗ Xuân Hợp, Quận 9 Gía chỉ 5 tỷ","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ,4 PN,4 WC,68 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-biet-thu-mini-3-tang-2-mat-tien-do-xuan-hop-quan-9-gia-chi-5-ty-id22482189,2024-04-27
Bán mặt tiền DT khủng 600m2 ngang 15m Dương Thị Mười gần BV Q12 32 tỷ,"Quận 12, TPHCM",32 tỷ,5 PN,5 WC,51 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-mat-tien-dt-khung-600m2-ngang-15m-duong-thi-muoi-gan-bv-q12-32-ty-id22529677,2024-04-27
"Bán gấp nhà Đoàn Thị Điểm, P1, Phú Nhuận, hẻm 6m, 2lầu, SHR, giá mềm","Quận Phú Nhuận, TPHCM",3 tỷ 70 triệu,4 PN,3 WC,80 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-doan-thi-diem-p1-phu-nhuan-hem-6m-2lau-shr-gia-mem-id22519794,2024-04-27
"Bán nhà mặt tiền Lê Văn Việt, Tăng Nhơn Phú A,  Q9","Quận 9 (TP. Thủ Đức), TPHCM",58 tỷ,2 PN,2 WC,600 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-le-van-viet-tang-nhon-phu-a-q9-id20395617,2024-04-27
"HẺM XE TẢI THÔNG-Giáp Aeon Tân Phú- Nhà đẹp 3 tầng BTCT,75m2 (5 x 15)","Quận Bình Tân, TPHCM",5 tỷ 590 triệu,3 PN,3 WC,49 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/hem-xe-tai-thong-giap-aeon-tan-phu-nha-dep-3-tang-btct-75m2-5-x-15-id22476940,2024-04-27
"Tiêu đề: Rẻ 46 tỷ! Bán MT Đ. Ký Con, P. Nguyễn Thái Bình, Q1.","Quận 1, TPHCM",46 tỷ,4 PN,4 WC,247 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/tieu-de-re-46-ty-ban-mt-d-ky-con-p-nguye-n-tha-i-bi-nh-q1-id22453429,2024-04-27
Bán nhà ngang 7.5M - Đường nhựa ô tô -  TNPA-  Chủ 1 đời chưa mua bán,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ,3 PN,4 WC,75 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-ngang-7-5m-duong-nhua-o-to-tnpa-chu-1-doi-chua-mua-ban-id22475550,2024-04-27
"NGỘP biệt thự hẻm 793 Trần Xuân Soạn, Tân Hưng Quận 7 - 214m2","Quận 7, TPHCM",26 tỷ,7 PN,8 WC,72 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ngop-biet-thu-hem-793-tran-xuan-soan-tan-hung-quan-7-214m2-id22509735,2024-04-27
"Mặt tiền Tú Mỡ P7 Gò Vấp 2 Tầng, Tăng nội thất, nở hậu","Quận Gò Vấp, TPHCM",6 tỷ 600 triệu,4 PN,3 WC,120 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/mat-tien-tu-mo-p7-go-vap-2-tang-tang-noi-that-no-hau-id22494638,2024-04-27
"Bán nhà mặt tiền đường Phạm Ngọc Thạch, Quận 3. 10x18m","Quận 3, TPHCM",250 tỷ,5 PN,5 WC,214 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-pham-ngoc-thach-quan-3-10x18m-id22535497,2024-04-27
"HXH, Phan Đình Phùng Phú Nhuận, 4 Tầng, chỉ 5.25 tỷ, D.Tiền 18TR/THÁNG","Quận Phú Nhuận, TPHCM",5 tỷ 250 triệu,2 PN,3 WC,42 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/hxh-phan-dinh-phung-phu-nhuan-4-tang-chi-5-25-ty-d-tien-18tr-thang-id22544521,2024-04-27
"Bán Lỗ Nhà Vạn Kiếp, Phú Nhuận Giá 1ty62/ DT 65m2/có sổ hồng","Quận Phú Nhuận, TPHCM",1 tỷ 620 triệu,5 PN,5 WC,180 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-lo-nha-van-kiep-phu-nhuan-gia-1ty62-dt-65m2-co-so-hong-id22536160,2024-04-27
Bán nhà mặt tiền Đặng Minh Trứ F10 Tân Bình 6.5m x 20m chỉ 15.x tỷ,"Quận Tân Bình, TPHCM",15 tỷ 500 triệu,4 PN,4 WC,30 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mat-tien-dang-minh-tru-f10-tan-binh-6-5m-x-20m-chi-15-x-ty-id22418346,2024-04-27
"BÁN GẤP Nhà đẹp đường 12m Bình Lợi, Trệt, 2 Lầu, ST, cho thuê 25tr/th","Quận Bình Thạnh, TPHCM",12 tỷ 300 triệu,8 PN,9 WC,100 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-gap-nha-dep-duong-12m-binh-loi-tret-2-lau-st-cho-thue-25tr-th-id21706571,2024-04-27
Bán gấp nhà 3 tầng 60m2 mặt tiền khu phố tây Huỳnh Tịnh Của Bình Thạnh,"Quận Bình Thạnh, TPHCM",8 tỷ 500 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-3-tang-60m2-mat-tien-khu-pho-tay-huynh-tinh-cua-binh-thanh-id22303648,2024-04-27
Nhà  Phố 1 Lầu Sân Thượng 5X18M-HẺM XE HƠI KDC KIỂU ĐÀM Q7.,"Quận 7, TPHCM",9 tỷ 200 triệu,4 PN,5 WC,100 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-pho-1-lau-san-thuong-5x18m-hem-xe-hoi-kdc-kieu-dam-q7-id22412089,2024-04-27
Bán nhà hẻm xe hơi 793 kiều đàm - tân hưng - quận 7,"Quận 7, TPHCM",5 tỷ 500 triệu,3 PN,3 WC,60 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-793-kieu-dam-tan-hung-quan-7-id22546660,2024-04-27
Mặt Tiền Đường 29 Tên Lửa ( 4 * 25 ) 5 Lầu 12.7 tỷ,"Quận Bình Tân, TPHCM",12 tỷ 700 triệu,3 PN,4 WC,50 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-duong-29-ten-lua-4-25-5-lau-12-7-ty-id22306985,2024-04-27
"Mặt tiền 5,5m * 20m 11,9 tỷ Bùi Thị Xuân P.2 Tân Bình, 1 trệt 2 lầu.","Quận Tân Bình, TPHCM",11 tỷ 900 triệu,4 PN,5 WC,43 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mat-tien-5-5m-20m-11-9-ty-bui-thi-xuan-p-2-tan-binh-1-tret-2-lau-id22272992,2024-04-27
"Bán Nhà Mặt Tiền 4 Tầng, Đỗ Xuân Hợp, Phước Long B Gía Nhỉnh 7 Tỷ","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ,10 PN,10 WC,90 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-4-tang-do-xuan-hop-phuoc-long-b-gia-nhinh-7-ty-id22483815,2024-04-27
"Bán nhà HXH đường số 6, TP Thủ Đức, DT lớn 63m2, Không lộ giới","Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 590 triệu,3 PN,3 WC,87 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ban-nha-hxh-duong-so-6-tp-thu-duc-dt-lon-63m2-khong-lo-gioi-id22520096,2024-04-27
Nhà phố 5 lầu HIẾM Nguyễn Oanh 92m2 có hầm gần chợ Căn Cứ KD tốt 14 tỷ,"Quận Gò Vấp, TPHCM",14 tỷ,0 PN,0 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-pho-5-lau-hiem-nguyen-oanh-92m2-co-ham-gan-cho-can-cu-kd-tot-14-ty-id22525278,2024-04-27
"SHR, 100% Thổ cư, ngay CUỐI LÊ TRỌNG TẤN, 2 TỶ 680 thương lượng !!!","Quận Bình Tân, TPHCM",2 tỷ 680 triệu,3 PN,3 WC,63 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/shr-100-tho-cu-ngay-cuoi-le-trong-tan-2-ty-680-thuong-luong-id22486104,2024-04-27
"Bán nhà riêng hẻm xe hơi  35tr/m2 –Ngang 5,8m– Phú Hữu – Tp Thủ Đức","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ,5 PN,4 WC,92 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-rieng-hem-xe-hoi-35tr-m2-ngang-5-8m-phu-huu-tp-thu-duc-id22475664,2024-04-27
"NGỘP hẻm 588 Huỳnh Tấn Phát, Quận 7 - 100m2","Quận 7, TPHCM",5 tỷ,4 PN,3 WC,36 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ngop-hem-588-huynh-tan-phat-quan-7-100m2-id22509698,2024-04-27
"Đường trước nhà 6m, nhà đẹp Nguyễn Oanh, p17, Gò Vấp","Quận Gò Vấp, TPHCM",5 tỷ 900 triệu,4 PN,2 WC,95 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/duong-truoc-nha-6m-nha-dep-nguyen-oanh-p17-go-vap-id22482201,2024-04-27
"GIẢM 900TR! Hẻm xe tải, Nhà Đẹp 4 Tầng, 60m2 (4m x 15m), chỉ hơn 9 tỷ","Quận Bình Thạnh, TPHCM",9 tỷ 590 triệu,4 PN,3 WC,100 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/giam-900tr-hem-xe-tai-nha-dep-4-tang-60m2-4m-x-15m-chi-hon-9-ty-id22515367,2024-04-27
"Kẹt Tiền Cần Bán Gấp Nhà Đường 42, Bình Trưng Đông, Tp Thủ Đức/DT 50m2","Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 630 triệu,3 PN,4 WC,72 m2,https://mogi.vn/quan-2/mua-nha-hem-ngo/ket-tien-can-ban-gap-nha-duong-42-binh-trung-dong-tp-thu-duc-dt-50m2-id22536133,2024-04-27
"Bán nhà góc 2MT Nguyễn Thái Bình Quận 1, dt: 16x18m, 4 tầng giá 100 tỷ","Quận 1, TPHCM",100 tỷ,8 PN,9 WC,100 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-goc-2mt-nguyen-thai-binh-quan-1-dt-16x18m-4-tang-gia-100-ty-id22544997,2024-04-27
"NGỘP biệt thự hẻm 458 Huỳnh Tấn Phát, Bình Thuận, Quận 7 - 208m2","Quận 7, TPHCM",22 tỷ 500 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ngop-biet-thu-hem-458-huynh-tan-phat-binh-thuan-quan-7-208m2-id22509767,2024-04-27
Nhà Đẹp Thống Nhất P15 Gò Vấp 52m² hẻm xe hơi,"Quận Gò Vấp, TPHCM",5 tỷ 550 triệu,4 PN,4 WC,190 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-thong-nhat-p15-go-vap-52m-hem-xe-hoi-id22506572,2024-04-27
"Hiếm ! Hẻm xe hơi, Nơ Trang Long, Nhà 2 Tầng, 75m2, 5x15m, chỉ 6.x tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 850 triệu,6 PN,7 WC,208 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-hem-xe-hoi-no-trang-long-nha-2-tang-75m2-5x15m-chi-6-x-ty-id22529033,2024-04-27
Bán nhà Quang Trung Gò Vấp 4.3m x 16m 4 Tầng BTCT nhỉnh 6 tỷ,"Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,5 WC,52 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-quang-trung-go-vap-4-3m-x-16m-4-tang-btct-nhinh-6-ty-id22447878,2024-04-27
"BÁN GẤP Căn nhà Trệt + 2 Lầu + ST đường Bình Lợi, Bình Thạnh, DT 5x17m","Quận Bình Thạnh, TPHCM",8 tỷ 900 triệu,2 PN,2 WC,75 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-gap-can-nha-tret-2-lau-st-duong-binh-loi-binh-thanh-dt-5x17m-id21706748,2024-04-27
Gấp định cư bán lỗ 500tr - Nhà 3 tầng 80m2 -Full nội thất -Ôtô vào nhà,"Quận Bình Thạnh, TPHCM",9 tỷ 900 triệu,4 PN,4 WC,70 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/gap-dinh-cu-ban-lo-500tr-nha-3-tang-80m2-full-noi-that-oto-vao-nha-id22338332,2024-04-27
Bán nhà mặt tiền lô góc kinh doanh 172m2 ngang 10m Trung mỹ tây q12,"Quận 12, TPHCM",7 tỷ 500 triệu,5 PN,6 WC,90 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-mat-tien-lo-goc-kinh-doanh-172m2-ngang-10m-trung-my-tay-q12-id22469483,2024-04-27
"Bán Nhà Mới 4 Tầng, Đô Thị Đông Tăng Long, Lò Lu, Trường Thạnh Gía 4T","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ,4 PN,4 WC,80 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-moi-4-tang-do-thi-dong-tang-long-lo-lu-truong-thanh-gia-4t-id22504977,2024-04-27
"Gấp bán, nhà mặt tiền Lê Thị Hà, ngang 5m, KD đỉnh chỉ 9 tỷ.","Huyện Hóc Môn, TPHCM",8 tỷ 990 triệu,3 PN,3 WC,172 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/gap-ban-nha-mat-tien-le-thi-ha-ngang-5m-kd-dinh-chi-9-ty-id22493440,2024-04-27
"Bán nhà Xe hơi nằm trong hẻm Quang Trung, P8, Gò Vấp, 3PN, SHR","Quận Gò Vấp, TPHCM",2 tỷ 350 triệu,4 PN,3 WC,51 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-xe-hoi-nam-trong-hem-quang-trung-p8-go-vap-3pn-shr-id22520249,2024-04-27
"Mua bán nhà 80m2 – Ngang 5,5m - TRƯỜNG THỌ - Thủ Đức – Đúng 6T","Quận Thủ Đức (TP. Thủ Đức), TPHCM",6 tỷ,3 PN,2 WC,100 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/mua-ban-nha-80m2-ngang-5-5m-truong-tho-thu-duc-dung-6t-id22484865,2024-04-27
"Giảm 4 tỷ bán nhà MT Cao Đức Lân,an Phú,Q.2 (Hầm+3 lầu) 80m2,TN:40tr/t","Quận 2 (TP. Thủ Đức), TPHCM",14 tỷ 500 triệu,3 PN,3 WC,46 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/giam-4-ty-ban-nha-mt-cao-duc-lan-an-phu-q-2-ham-3-lau-80m2-tn-40tr-t-id22337124,2024-04-27
"Mặt Tiền Đường 12m Quận Tân Bình.  Diện tích 13,5 x 20. Giá 38 Tỷ","Quận Tân Bình, TPHCM",38 tỷ,4 PN,3 WC,80 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mat-tien-duong-12m-quan-tan-binh-dien-tich-13-5-x-20-gia-38-ty-id22545209,2024-04-27
"NGỘP hẻm 108 Lê Văn Lương, Tân Hưng - Quận 7 - 80m2","Quận 7, TPHCM",6 tỷ 500 triệu,6 PN,6 WC,80 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ngop-hem-108-le-van-luong-tan-hung-quan-7-80m2-id22509737,2024-04-27
"GIẢM 400TR - Ngay Công viên, Nhà Đẹp 5 Tầng, 50m2, HXH, chỉ hơn 7 tỷ","Quận Bình Thạnh, TPHCM",7 tỷ 490 triệu,8 PN,9 WC,100 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/giam-400tr-ngay-cong-vien-nha-dep-5-tang-50m2-hxh-chi-hon-7-ty-id22515373,2024-04-27
"chủ nhà di cư cần bán gấp nhà phan văn trị,gò vấp/dt 45,4m2/ 1tỷ760","Quận Gò Vấp, TPHCM",1 tỷ 760 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/chu-nha-di-cu-can-ban-gap-nha-phan-van-tri-go-vap-dt-45-4m2-1ty760-id22536226,2024-04-27
Bán nhà gần chợ Phạm Văn Hai 5 Tầng xe hơi tránh giá chỉ 8.2 tỷ,"Quận Tân Bình, TPHCM",8 tỷ 200 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-gan-cho-pham-van-hai-5-tang-xe-hoi-tranh-gia-chi-8-2-ty-id22367008,2024-04-27
Nhà 6mx20m 3 Tầng gần ĐH Văn Lang (có 16 phòng CT),"Quận Bình Thạnh, TPHCM",16 tỷ 900 triệu,4 PN,3 WC,45 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/nha-6mx20m-3-tang-gan-dh-van-lang-co-16-phong-ct-id21825907,2024-04-27
"Ngộp bán lỗ 500tr nhà nát 80m2 - Ngang 4,2 nở hậu 6m - Chỉ 65tr/m2","Quận Bình Thạnh, TPHCM",5 tỷ 200 triệu,5 PN,5 WC,45 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngop-ban-lo-500tr-nha-nat-80m2-ngang-4-2-no-hau-6m-chi-65tr-m2-id22473693,2024-04-27
"Nhà Đẹp 2 Lầu Sân Thượng Mặt Tiền Hẻm Xe Hơi LÊ THỊ CHỢ. PHÚ THUẬN,Q7","Quận 7, TPHCM",8 tỷ 500 triệu,16 PN,16 WC,120 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-dep-2-lau-san-thuong-mat-tien-hem-xe-hoi-le-thi-cho-phu-thuan-q7-id22490783,2024-04-27
🌸🌸Bán nhà hẻm thương mại - lâm văn bền - tân kiểng- quận 7 🌸🌸,"Quận 7, TPHCM",13 tỷ,1 PN,1 WC,80 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-hem-thuong-mai-lam-van-ben-tan-kieng-quan-7-id22546688,2024-04-27
Hẻm nhựa 212 Nguyễn Thiện Thuật q3 ( 4 * 18 ) 3 Lầu 13.5 tỷ,"Quận 3, TPHCM",13 tỷ 500 triệu,3 PN,4 WC,80 m2,https://mogi.vn/quan-3/mua-duong-noi-bo/hem-nhua-212-nguyen-thien-thuat-q3-4-18-3-lau-13-5-ty-id22334219,2024-04-27
Bán nhà Mặt tiền Gò Vấp dưới 5 tỷ Đường số 8 ngang 4m dài 15m,"Quận Gò Vấp, TPHCM",4 tỷ 950 triệu,4 PN,6 WC,101 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-go-vap-duoi-5-ty-duong-so-8-ngang-4m-dai-15m-id22543489,2024-04-27
"Bán Nhà 80m2 Hẻm Xe Hơi Dương Đình Hội, Phước Long B Gía Nhỉnh 4 Tỷ","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ,4 PN,4 WC,72 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-80m2-hem-xe-hoi-duong-dinh-hoi-phuoc-long-b-gia-nhinh-4-ty-id22489893,2024-04-27
Giá RẺ 11 tỷ có nhà MT Tân Sơn 80m2(5x16) KD đa ngành ngay nhà ga T3,"Quận Tân Bình, TPHCM",11 tỷ,5 PN,5 WC,61 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/gia-re-11-ty-co-nha-mt-tan-son-80m2-5x16-kd-da-nganh-ngay-nha-ga-t3-id22529730,2024-04-27
"Chính chủ! Bán gấp nhà Thành Thái, P. 14, Quận 10, SHR, 59m2, nở hậu","Quận 10, TPHCM",3 tỷ 720 triệu,2 PN,1 WC,80 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/chinh-chu-ban-gap-nha-thanh-thai-p-14-quan-10-shr-59m2-no-hau-id22522692,2024-04-27
"Bán Mặt tiền Linh Trung Thủ Đức , ngang 9m DT :  538m2. Giá 32 tỷ","Quận Thủ Đức (TP. Thủ Đức), TPHCM",32 tỷ,4 PN,4 WC,80 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/ban-mat-tien-linh-trung-thu-duc-ngang-9m-dt-538m2-gia-32-ty-id21819640,2024-04-27
"KHU VIP BÀU CÁT TÂN BÌNH– ĐƯỜNG 10m thông- 86m2 (4,5 x 19) 4 tầng BTCT","Quận Tân Bình, TPHCM",12 tỷ 500 triệu,3 PN,3 WC,59 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/khu-vip-bau-cat-tan-binh-duong-10m-thong-86m2-4-5-x-19-4-tang-btct-id22456943,2024-04-27
"Gấp, cần bán nhà shr, 2 lầu, 2 tỷ 650 thương lượng, Huỳnh Thị Hai","Quận 12, TPHCM",2 tỷ 650 triệu,1 PN,1 WC,538 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gap-can-ban-nha-shr-2-lau-2-ty-650-thuong-luong-huynh-thi-hai-id22492865,2024-04-27
Bán nhà chính chủ 3 Tầng BTCT - Hẻm ô tô - Gần Vành Đai 2 - 4T TL,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,8 PN,9 WC,100 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-chinh-chu-3-tang-btct-hem-o-to-gan-vanh-dai-2-4t-tl-id22478339,2024-04-27
"NGỘP Mặt tiền căn góc KDC NAM LONG Phú QUẬN 7, 4.5 nở hậu 8M / 116m2","Quận 7, TPHCM",19 tỷ,8 PN,8 WC,160 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ngop-mat-tien-can-goc-kdc-nam-long-phu-quan-7-4-5-no-hau-8m-116m2-id22508927,2024-04-27
Nhà đẹp 4 tầng 56m2 Phạm Văn Chiêu P8 Gò Vấp,"Quận Gò Vấp, TPHCM",6 tỷ 450 triệu,3 PN,2 WC,55 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-4-tang-56m2-pham-van-chieu-p8-go-vap-id22485948,2024-04-27
"HOT! Xe Tải Quay Đầu, Nhà Đẹp 4 Tầng, 32m2 (4m x 8m), 4PN, chỉ hơn 4tỷ","Quận Gò Vấp, TPHCM",4 tỷ 990 triệu,5 PN,5 WC,116 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/hot-xe-tai-quay-dau-nha-dep-4-tang-32m2-4m-x-8m-4pn-chi-hon-4ty-id22515404,2024-04-27
Bán căn hộ dịch vụ Trường Chinh Tân Bình thu nhập 60 triệu/tháng 12.5T,"Quận Tân Bình, TPHCM",12 tỷ 500 triệu,4 PN,5 WC,55 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-can-ho-dich-vu-truong-chinh-tan-binh-thu-nhap-60-trieu-thang-12-5t-id22371768,2024-04-27
"Đất đẹp 88m2 - DT: 4,5m x 17m nở hậu 6,5m - Hẻm ô tô - Chỉ 8 Tỷ","Quận Bình Thạnh, TPHCM",7 tỷ 990 triệu,4 PN,3 WC,32 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/dat-dep-88m2-dt-4-5m-x-17m-no-hau-6-5m-hem-o-to-chi-8-ty-id22424826,2024-04-27
Nhà Xinh Lung Linh Trệt 2LẦU Sân Thượng HẺM XE HƠI HOÀNG QUỐC VIỆT Q7,"Quận 7, TPHCM",7 tỷ 900 triệu,13 PN,13 WC,60 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-xinh-lung-linh-tret-2lau-san-thuong-hem-xe-hoi-hoang-quoc-viet-q7-id22433179,2024-04-27
🌸🌸Bán nhà hẻm xe hơi 60 lâm văn bền - tân kiểng - quận 7 🌸🌸,"Quận 7, TPHCM",8 tỷ 500 triệu,1 PN,1 WC,88 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-60-lam-van-ben-tan-kieng-quan-7-id22546686,2024-04-27
"Bán Nhà Đẹp Hẻm 8m Lã Xuân Oai, Tăng Nhơn Phú A, Quận 9 Gía Nhỉnh 4 T","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ,4 PN,5 WC,86 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-dep-hem-8m-la-xuan-oai-tang-nhon-phu-a-quan-9-gia-nhinh-4-t-id22496100,2024-04-27
