name,district,price,bedroom,wc,acreage,link,date
"Ngộp 19.5 tỷ! Bán GẤP MT Đường Hoa, Q. Phú Nhuận - 4*16m.","Quận Phú Nhuận, TPHCM",19 tỷ 500 triệu,4 PN,5 WC,64 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ngo-p-19-5-ty-ba-n-ga-p-mt-duo-ng-hoa-q-phu-nhua-n-4-16m-id22481287,2024-04-10
"Bán gấp nhà Phan Tây Hồ,P7,Q.PN, 21m2, SHR, 1T1L,980tr","Quận Phú Nhuận, TPHCM",980 triệu,2 PN,2 WC,21 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-phan-tay-ho-p7-q-pn-21m2-shr-1t1l-980tr-id22509323,2024-04-10
Tân Phú hẻm xe hơi thông 4 tầng vuông A4 chỉ nhỉnh 4 tỷ,"Quận Tân Phú, TPHCM",4 tỷ 500 triệu,3 PN,3 WC,35 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/tan-phu-hem-xe-hoi-thong-4-tang-vuong-a4-chi-nhinh-4-ty-id22382026,2024-04-10
"Siêu phẩm 4 tầng, 42m2, hẻm xe hơi, ngay Lê Quang Định - Phạm Văn Đồng","Quận Bình Thạnh, TPHCM",7 tỷ 130 triệu,4 PN,5 WC,42 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-pham-4-tang-42m2-hem-xe-hoi-ngay-le-quang-dinh-pham-van-dong-id22516375,2024-04-10
Chính chủ cần bán căn biệt thự sổ hồng riêng ngay ngã tư ga quận 12,"Quận 12, TPHCM",10 tỷ 200 triệu,6 PN,5 WC,119 m2,https://mogi.vn/quan-12/mua-nha-biet-thu-lien-ke/chinh-chu-can-ban-can-biet-thu-so-hong-rieng-ngay-nga-tu-ga-quan-12-id22505867,2024-04-10
22.5 tỷ! Bán mặt tiền 4 Tầng Sân thượng phường 2 Q. Phú Nhuận -,"Quận Phú Nhuận, TPHCM",22 tỷ 500 triệu,3 PN,4 WC,64 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/22-5-ty-ba-n-ma-t-tie-n-4-ta-ng-san-thuong-phuo-ng-2-q-phu-nhua-n-id22478543,2024-04-10
"Bán gấp nhà Trần Quý Cáp,P11,Q.BT, 40m2,SHR, 1 tỉ 150","Quận Bình Thạnh, TPHCM",1 tỷ 150 triệu,2 PN,2 WC,40 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-tran-quy-cap-p11-q-bt-40m2-shr-1-ti-150-id22509317,2024-04-10
Bán nhà Gò Dầu chỉ 4.5 tỷ thương lượng 52m2  hẻm xe hơi thông.,"Quận Tân Phú, TPHCM",4 tỷ 500 triệu,2 PN,2 WC,52 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-go-dau-chi-4-5-ty-thuong-luong-52m2-hem-xe-hoi-thong-id22378981,2024-04-10
"Bán gấp!! Nhà 4 tầng, 72m2, hẻm xe hơi, ngay chợ Hạnh Thông Tây, GV","Quận Gò Vấp, TPHCM",8 tỷ 430 triệu,5 PN,6 WC,72 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-gap-nha-4-tang-72m2-hem-xe-hoi-ngay-cho-hanh-thong-tay-gv-id22516368,2024-04-10
Chính chủ bán nhà sổ hồng riêng. Thạh lộc41 quận 12 tphcm,"Quận 12, TPHCM",4 tỷ 350 triệu,4 PN,3 WC,60 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chinh-chu-ban-nha-so-hong-rieng-thah-loc41-quan-12-tphcm-id22505837,2024-04-10
RẺ 24 tỷ! Bán góc 2 MT Nguyễn Trãi Q.1 khu phố thời trang bậc nhất .,"Quận 1, TPHCM",24 tỷ,1 PN,1 WC,49 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/re-24-ty-ban-goc-2-mt-nguyen-trai-q-1-khu-pho-thoi-trang-bac-nhat-id22475327,2024-04-10
"Chỉ 1 tỉ 850tr vào ở ngay siêu phẩm Phan Xích Long,Q.PN,SHR,31m2","Quận Phú Nhuận, TPHCM",1 tỷ 850 triệu,3 PN,3 WC,31 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/chi-1-ti-850tr-vao-o-ngay-sieu-pham-phan-xich-long-q-pn-shr-31m2-id22509300,2024-04-10
"Bán nhà mặt tiền 30m quận 7 , 7 Tầng có tầng hầm, thang máy 27 tỷ","Quận 7, TPHCM",27 tỷ,7 PN,5 WC,100 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-mat-tien-30m-quan-7-7-tang-co-tang-ham-thang-may-27-ty-id22363243,2024-04-10
"Siêu phẩm 3 tầng, 90m2, nhà mới ở ngay, đường Quang Trung Gò Vấp","Quận Gò Vấp, TPHCM",5 tỷ 740 triệu,4 PN,5 WC,90 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-3-tang-90m2-nha-moi-o-ngay-duong-quang-trung-go-vap-id22516353,2024-04-10
Rẻ 35 tỷ! Bán MT Sư Vạn Hạnh Quận 10 - 4*18m - Hầm 9 Tầng 24PN,"Quận 10, TPHCM",35 tỷ,24 PN,24 WC,72 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/re-35-ty-ba-n-mt-su-va-n-ha-nh-qua-n-10-4-18m-ha-m-9-ta-ng-24pn-id22469567,2024-04-10
"Bán gấp nhà HXH Phan Xích Long,Q.PN,50n2,shr,1T3L,2 tỉ 350","Quận Phú Nhuận, TPHCM",2 tỷ 350 triệu,5 PN,4 WC,50 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-hxh-phan-xich-long-q-pn-50n2-shr-1t3l-2-ti-350-id22509290,2024-04-10
Bán nhà Lê Trọng Tấn 5m x 16m hẻm xe tải chỉ 5.95 tỷ,"Quận Bình Tân, TPHCM",5 tỷ 950 triệu,2 PN,2 WC,95 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-le-trong-tan-5m-x-16m-hem-xe-tai-chi-5-95-ty-id22369120,2024-04-10
"Siêu phẩm 5 tầng, 56m2, hẻm xe hơi, ngay công viên Làng Hoa Gò Vấp","Quận Gò Vấp, TPHCM",7 tỷ 950 triệu,4 PN,5 WC,56 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-5-tang-56m2-hem-xe-hoi-ngay-cong-vien-lang-hoa-go-vap-id22516348,2024-04-10
Bán nhà sổ hồnv riêng / thạnh lộc 41 quận12,"Quận 12, TPHCM",3 tỷ 600 triệu,2 PN,2 WC,79 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-so-honv-rieng-thanh-loc-41-quan12-id22493182,2024-04-10
"28 tỷ! Bán biệt thự Đ. Nguyễn Văn Đậu, P6, Bình Thạnh - 8*19m 4 Tầng","Quận Bình Thạnh, TPHCM",28 tỷ,4 PN,4 WC,139 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/28-ty-ban-biet-thu-d-nguyen-van-dau-p6-binh-thanh-8-19m-4-ta-ng-id22377853,2024-04-10
"Bán gấp nhà Nguyễn Thượng Hiền,P5,Q.BT,36m2,SHR,1 tỉ 450","Quận Bình Thạnh, TPHCM",1 tỷ 450 triệu,2 PN,2 WC,36 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-nguyen-thuong-hien-p5-q-bt-36m2-shr-1-ti-450-id22509285,2024-04-10
Tân Bình chỉ 4 tỷ cho thuê 12 triệu/tháng thương lượng.,"Quận Tân Bình, TPHCM",4 tỷ,3 PN,2 WC,41 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-chi-4-ty-cho-thue-12-trieu-thang-thuong-luong-id22377580,2024-04-10
"Siêu đẹp!! Nhà 3 tầng, 48m2, hẻm xe hơi, ngay trung tâm văn hóa Gò Vấp","Quận Gò Vấp, TPHCM",5 tỷ 650 triệu,4 PN,4 WC,48 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-dep-nha-3-tang-48m2-hem-xe-hoi-ngay-trung-tam-van-hoa-go-vap-id22516340,2024-04-10
Chính chủ bán nhà sổ hồng riêng đường quNg trung p10 gò vấp,"Quận Gò Vấp, TPHCM",2 tỷ 730 triệu,3 PN,2 WC,28 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/chinh-chu-ban-nha-so-hong-rieng-duong-qung-trung-p10-go-vap-id22505937,2024-04-10
GIÁ SIÊU HỜI 11.5 tỷ! Bán nhà HXH Đ. Nguyễn Thiện Thuật Q3 - 3 lầu.,"Quận 3, TPHCM",11 tỷ 500 triệu,2 PN,3 WC,52 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/gia-sieu-hoi-11-5-ty-ban-nha-hxh-d-nguye-n-thie-n-thua-t-q3-3-lau-id22466043,2024-04-10
"Bán gấp cc Sky Center,Q.TB,50m2, 1 tỉ 350, shr","Quận Tân Bình, TPHCM",1 tỷ 350 triệu,1 PN,1 WC,50 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-gap-cc-sky-center-q-tb-50m2-1-ti-350-shr-id22509279,2024-04-10
"Bán nhà đường 22 Nguyễn Xiển,Long Thạnh Mỹ, Quận 9. - DT : 4,15 x 13","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 900 triệu,2 PN,2 WC,54 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-duong-22-nguyen-xien-long-thanh-my-quan-9-dt-4-15-x-13-id22508693,2024-04-10
"Phường Tân Thạnh Tân Phú 4m x 19m, 4 Tầng. Chỉ 7.8 tỷ","Quận Tân Phú, TPHCM",7 tỷ 800 triệu,7 PN,5 WC,80 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/phuong-tan-thanh-tan-phu-4m-x-19m-4-tang-chi-7-8-ty-id22499091,2024-04-10
"Siêu phẩm!! Nhà 4 tầng, 52m2, hẻm xe hơi, sát mặt tiền Nguyễn Văn Khối","Quận Gò Vấp, TPHCM",6 tỷ 650 triệu,4 PN,5 WC,52 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-nha-4-tang-52m2-hem-xe-hoi-sat-mat-tien-nguyen-van-khoi-id22516334,2024-04-10
Chính chủ bán nhà đường thạnh xuân 25 sổ hồng riêng quận 12 tphcm,"Quận 12, TPHCM",4 tỷ 700 triệu,5 PN,3 WC,80 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/chinh-chu-ban-nha-duong-thanh-xuan-25-so-hong-rieng-quan-12-tphcm-id22505849,2024-04-10
"Hạ giá bất ngờ - Bán nhà MT Đ. Yersin, P. Cầu Ông Lãnh, Q.1 (4x18m 7T)","Quận 1, TPHCM",43 tỷ,12 PN,13 WC,68 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ha-gia-bat-ngo-ban-nha-mt-d-yersin-p-cau-ong-lanh-q-1-4x18m-7t-id22326430,2024-04-10
"Nhà kẹt vốn bán gấp  ,NGUYỄN CỬU VÂN KHU VIP BÌNH THẠNH ,48m2,1 tỉ 850","Quận Bình Thạnh, TPHCM",1 tỷ 850 triệu,3 PN,3 WC,48 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-ket-von-ban-gap-nguyen-cuu-van-khu-vip-binh-thanh-48m2-1-ti-850-id22509273,2024-04-10
"Bán Nhà mặt tiền đường  7, Nguyễn Duy Trinh ,Long trường ,Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 950 triệu,4 PN,4 WC,104 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-7-nguyen-duy-trinh-long-truong-quan-9-id22358187,2024-04-10
"Bán nhà mặt tiền kinh doanh Bình Tân 4m x 14m, 3 tầng giá chỉ 4.4 tỷ","Quận Bình Tân, TPHCM",4 tỷ 400 triệu,3 PN,3 WC,60 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-binh-tan-4m-x-14m-3-tang-gia-chi-4-4-ty-id22453221,2024-04-10
"Siêu phẩm!! Nhà 5 tầng, 42m2, hẻm xe hơi, đối diện Cityland","Quận Gò Vấp, TPHCM",6 tỷ 950 triệu,3 PN,4 WC,43 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-nha-5-tang-42m2-hem-xe-hoi-doi-dien-cityland-id22515890,2024-04-10
Chính chủ bán nhà đường thạnh lộc 29 ngã tư ga p thạnh lộc quận 12 hcm,"Quận 12, TPHCM",1 tỷ 450 triệu,3 PN,2 WC,32 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chinh-chu-ban-nha-duong-thanh-loc-29-nga-tu-ga-p-thanh-loc-quan-12-hcm-id22505902,2024-04-10
Giảm 2 tỷ Mặt tiền KD ngay Lê Văn Việt Quận 9 chỉ còn 50tr/m2,"Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ 900 triệu,2 PN,2 WC,125 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/giam-2-ty-mat-tien-kd-ngay-le-van-viet-quan-9-chi-con-50tr-m2-id22517912,2024-04-10
"Bán nhà Hẻm xe hơi  Đường Điện Biên Phủ- P25-Q.BT,27m2,shr,1 tỉ 150","Quận Bình Thạnh, TPHCM",1 tỷ 150 triệu,2 PN,2 WC,27 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-duong-dien-bien-phu-p25-q-bt-27m2-shr-1-ti-150-id22509265,2024-04-10
"Bán nhà 3 tầng mặt tiền đường Tăng Nhơn Phú, Phước Long B, Q9","Quận 9 (TP. Thủ Đức), TPHCM",21 tỷ,4 PN,4 WC,102 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-tang-nhon-phu-phuoc-long-b-q9-id22512241,2024-04-10
"Bán nhà Nguyễn Sỹ Sách gần 70m2, 3 tầng mới cứng chỉ 5.2 tỷ","Quận Tân Bình, TPHCM",5 tỷ 200 triệu,4 PN,4 WC,70 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-nguyen-sy-sach-gan-70m2-3-tang-moi-cung-chi-5-2-ty-id22452126,2024-04-10
"Nhà đẹp 4 tầng, 50m2, hẻm xe hơi, giáp Phú Nhuận","Quận Bình Thạnh, TPHCM",7 tỷ 150 triệu,4 PN,5 WC,50 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-4-tang-50m2-hem-xe-hoi-giap-phu-nhuan-id22515507,2024-04-10
Bán nhà chính chủ thạnh xuân43 p thạnh xuân quận 12,"Quận 12, TPHCM",1 tỷ 350 triệu,3 PN,2 WC,30 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-chinh-chu-thanh-xuan43-p-thanh-xuan-quan-12-id22493197,2024-04-10
Siêu phẩm 5 tầng đẹp mê ly Chợ Thủ Đức 85m2 chỉ hơn 6 tỷ,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",6 tỷ 800 triệu,7 PN,5 WC,85 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/sieu-pham-5-tang-dep-me-ly-cho-thu-duc-85m2-chi-hon-6-ty-id22519914,2024-04-10
Giá TỐT 22.9 tỷ! Bán nhà ngay mặt tiền P. Tân Định Q1 4*17m 4 Tầng,"Quận 1, TPHCM",22 tỷ 900 triệu,3 PN,4 WC,68 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/gia-to-t-22-9-ty-ban-nha-ngay-mat-tien-p-tan-dinh-q1-4-17m-4-tang-id22007460,2024-04-10
"Bán nhà 2 lầu gần chợ Long Trường, Đường trường Lưu, Q9","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 600 triệu,4 PN,4 WC,56 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-2-lau-gan-cho-long-truong-duong-truong-luu-q9-id22445919,2024-04-10
"Xe hơi đỗ cổng, Đinh Tiên Hoàng-Phan Xích Long, gần 50m2 nhỉnh 5 tỷ TL","Quận Bình Thạnh, TPHCM",5 tỷ 899 triệu,4 PN,5 WC,42 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/xe-hoi-do-cong-dinh-tien-hoang-phan-xich-long-gan-50m2-nhinh-5-ty-tl-id22522491,2024-04-10
"Bán nhà Ni sư Huỳnh Liên 5m x 20m, 5 Tầng hẻm xe tải giá 17 tỷ","Quận Tân Bình, TPHCM",17 tỷ,5 PN,5 WC,100 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-ni-su-huynh-lien-5m-x-20m-5-tang-hem-xe-tai-gia-17-ty-id22453217,2024-04-10
"Siêu phẩm nhà phố 5 tầng 72m2, hẻm xe hơi, đường Lê Văn Thọ","Quận Gò Vấp, TPHCM",10 tỷ 450 triệu,4 PN,6 WC,72 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-nha-pho-5-tang-72m2-hem-xe-hoi-duong-le-van-tho-id22512725,2024-04-10
Chính chủ bán nhà phố tô ngọc vân p thanh xuan quận 12,"Quận 12, TPHCM",1 tỷ 390 triệu,3 PN,2 WC,26 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chinh-chu-ban-nha-pho-to-ngoc-van-p-thanh-xuan-quan-12-id22506905,2024-04-10
"Nhà đẹp 3 tầng HXH Trường Thọ, Thủ Đức, 85m2 chỉ hơn 7 tỷ tl","Quận Thủ Đức (TP. Thủ Đức), TPHCM",7 tỷ,4 PN,3 WC,85 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/nha-dep-3-tang-hxh-truong-tho-thu-duc-85m2-chi-hon-7-ty-tl-id22519921,2024-04-10
Sản phẩm khan hiếm 37 tỷ! Bán nhà MT Hai Bà Trưng Đakao Quận 1 4*17m,"Quận 1, TPHCM",37 tỷ,1 PN,2 WC,58 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/san-pham-khan-hiem-37-ty-ban-nha-mt-hai-ba-trung-dakao-quan-1-4-17m-id22007409,2024-04-10
"Bán gấp nhà HXH Quang Trung P10,Q.GV,36m2,shr,1 tỉ 450","Quận Gò Vấp, TPHCM",1 tỷ 150 triệu,2 PN,2 WC,36 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-gap-nha-hxh-quang-trung-p10-q-gv-36m2-shr-1-ti-450-id22507836,2024-04-10
"Bán dãy trọ đường số 10 ,Tăng Nhơn Phú B, Q9 - DT 10.6m2. Giá 4 tỷ 950","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 950 triệu,5 PN,5 WC,106 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-day-tro-duong-so-10-tang-nhon-phu-b-q9-dt-10-6m2-gia-4-ty-950-id22357283,2024-04-10
"VIP-Nguyễn Văn Trỗi F10 Phú Nhuận,xe hơi đỗ cổng, gần 40m2 nhỉnh 5T TL","Quận Phú Nhuận, TPHCM",5 tỷ,3 PN,4 WC,40 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/vip-nguyen-van-troi-f10-phu-nhuan-xe-hoi-do-cong-gan-40m2-nhinh-5t-tl-id22524290,2024-04-10
"Bán nhà F13 Tân Bình 7m x 19m, 4 tầng chỉ 19.x tỷ Thương lượng","Quận Tân Bình, TPHCM",19 tỷ 500 triệu,4 PN,4 WC,130 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-f13-tan-binh-7m-x-19m-4-tang-chi-19-x-ty-thuong-luong-id22425464,2024-04-10
Hot!! Biệt thự mini 3 tầng - 120m2 - đường Quang Trung,"Quận Gò Vấp, TPHCM",9 tỷ 430 triệu,3 PN,4 WC,120 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/hot-biet-thu-mini-3-tang-120m2-duong-quang-trung-id22512717,2024-04-10
Giá RẺ 48 tỷ! Bán GẤP MT Đ. Calmette Q1 4*20m 4 Lầu có TM.,"Quận 1, TPHCM",48 tỷ,3 PN,4 WC,80 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/gia-re-48-ty-ba-n-gap-mt-d-calmette-q1-4-20m-4-lau-co-tm-id21948640,2024-04-10
Bán nhà mặt tiền Hoàng Diệu 2. Thủ Đức  -qngang 8m,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",52 tỷ,3 PN,3 WC,147 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/ban-nha-mat-tien-hoang-dieu-2-thu-duc-qngang-8m-id22462408,2024-04-10
"CHDV 240TR/NĂM Thích Quảng Đức-Hoàng Hoa Thám, 40m2 nhỉnh 6 TỶ TL CHỦ","Quận Phú Nhuận, TPHCM",6 tỷ 549 triệu,7 PN,4 WC,40 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/chdv-240tr-nam-thich-quang-duc-hoang-hoa-tham-40m2-nhinh-6-ty-tl-chu-id22524329,2024-04-10
Bán nhà Luỹ Bán Bích Phú Thọ Hoà 7m x 14.5m 3 tầng chỉ 9.x tỷ TL,"Quận Tân Phú, TPHCM",9 tỷ 800 triệu,3 PN,3 WC,100 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-luy-ban-bich-phu-tho-hoa-7m-x-14-5m-3-tang-chi-9-x-ty-tl-id22423811,2024-04-10
"Nhà 5 tầng, 64m2, hẻm xe hơi, khu phân lô đường Nguyễn Thượng Hiền","Quận Bình Thạnh, TPHCM",9 tỷ 450 triệu,5 PN,6 WC,64 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-5-tang-64m2-hem-xe-hoi-khu-phan-lo-duong-nguyen-thuong-hien-id22512601,2024-04-10
Chính chủ bán nhà ngay uỷ ban p thạnh xuân quận 12,"Quận 12, TPHCM",1 tỷ 350 triệu,3 PN,3 WC,30 m2,https://mogi.vn/quan-12/mua-nha-biet-thu-lien-ke/chinh-chu-ban-nha-ngay-uy-ban-p-thanh-xuan-quan-12-id22507382,2024-04-10
LỜI 48 tỷ! Bán MT đoạn ĐẸP Đ. Ký Con Q1 ngang 4x23m 4 Lầu.,"Quận 1, TPHCM",48 tỷ,3 PN,4 WC,92 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/loi-48-ty-ban-mt-doan-dep-d-ky-con-q1-ngang-4x23m-4-lau-id21904117,2024-04-10
"HUỲNH VĂN BÁNH - LÊ VĂN SỸ,hẻm xe hơi thẳng 1 trục, hơn 50m2 - 8tỷ TL","Quận Phú Nhuận, TPHCM",8 tỷ,5 PN,6 WC,50 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/huynh-van-banh-le-van-sy-hem-xe-hoi-thang-1-truc-hon-50m2-8ty-tl-id22524179,2024-04-10
"Bán nhà Phan Văn Hơn F.Tân Thới Nhất  5.1M x 21M, HXH giá chỉ 5.4 tỷ","Quận 12, TPHCM",5 tỷ 400 triệu,2 PN,2 WC,110 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-phan-van-hon-f-tan-thoi-nhat-5-1m-x-21m-hxh-gia-chi-5-4-ty-id22423793,2024-04-10
"Bán nhà MT đường Trần Quốc Toản Q3 DT 6.5 x 17m, 5 Tầng HĐT 80 tr/th.","Quận 3, TPHCM",42 tỷ 500 triệu,5 PN,5 WC,103 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mt-duong-tran-quoc-toan-q3-dt-6-5-x-17m-5-tang-hdt-80-tr-th-id22532247,2024-04-10
Siêu phẩm Bắc Âu - 5 tầng - 80m2 - Hẻm xe hơi - Ngay Emart Phan Huy Íc,"Quận Gò Vấp, TPHCM",11 tỷ 250 triệu,5 PN,6 WC,80 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-bac-au-5-tang-80m2-hem-xe-hoi-ngay-emart-phan-huy-ic-id22511441,2024-04-10
Chính chủ bán nhà thạnh lộc 14 phường thạnh lộc quận 12,"Quận 12, TPHCM",1 tỷ 200 triệu,2 PN,2 WC,30 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chinh-chu-ban-nha-thanh-loc-14-phuong-thanh-loc-quan-12-id22507374,2024-04-10
Siêu phẩm mặt tiền ngay Đ. Cao Thắng Q3 (480m2) Hầm 7 Tầng chỉ 24 tỷ,"Quận 3, TPHCM",24 tỷ,6 PN,7 WC,60 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/sieu-pham-mat-tien-ngay-d-cao-thang-q3-480m2-ham-7-tang-chi-24-ty-id21828314,2024-04-10
"Nhà Hiếm !! Mặt tiền nhà 8m,HXH đường Lê Văn Sỹ,Quận 3,chỉ 14,5 tỷ","Quận 3, TPHCM",14 tỷ 500 triệu,4 PN,5 WC,90 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/nha-hiem-mat-tien-nha-8m-hxh-duong-le-van-sy-quan-3-chi-14-5-ty-id22510219,2024-04-10
THÍCH QUẢNG ĐỨC-HOÀNG HOA THÁM 3 tầng 3 phòng ngủ - 70m2 NHỈNH 6 TỶ,"Quận Phú Nhuận, TPHCM",6 tỷ 99 triệu,3 PN,3 WC,72 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/thich-quang-duc-hoang-hoa-tham-3-tang-3-phong-ngu-70m2-nhinh-6-ty-id22524097,2024-04-10
"Nhà 3 tầng, 3 PN, 50m2(4.5 x 11.5). Giáp Quận 1. Sổ hồng riêng","Quận Bình Thạnh, TPHCM",4 tỷ 290 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-3-tang-3-pn-50m2-4-5-x-11-5-giap-quan-1-so-hong-rieng-id22529526,2024-04-10
Bán nhà sổ hồng riêng thạnh xuân 22 p thạnh xuân quận 12,"Quận 12, TPHCM",3 tỷ 900 triệu,3 PN,1 WC,68 m2,https://mogi.vn/quan-12/mua-nha-biet-thu-lien-ke/ban-nha-so-hong-rieng-thanh-xuan-22-p-thanh-xuan-quan-12-id22507354,2024-04-10
LỜI 6 tỷ! Bán LỖ góc 2 MT gần Đ.Trần Hưng Đạo Q1 4*22m 4 Lầu có hẻm 6m,"Quận 1, TPHCM",30 tỷ,2 PN,3 WC,88 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/loi-6-ty-ban-lo-goc-2-mt-gan-d-tran-hung-dao-q1-4-22m-4-lau-co-hem-6m-id21788595,2024-04-10
"bán nhà trọ 1 xẹt Đình Phong Phú , trung tâm Phường TNPB, Q9 - 102m2","Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ 200 triệu,5 PN,5 WC,102 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tro-1-xet-dinh-phong-phu-trung-tam-phuong-tnpb-q9-102m2-id22272004,2024-04-10
"Bán Gấp !! Nhà HXH 8m, đường Nguyễn Thượng Hiền,DT 71m2","Quận Bình Thạnh, TPHCM",14 tỷ,6 PN,5 WC,71 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-hxh-8m-duong-nguyen-thuong-hien-dt-71m2-id22510233,2024-04-10
